公告日期,净利润,净利润_同比增长,净利润_季度环比增长,净资产收益率,利润分配,每股净资产,每股收益,每股经营现金流量,股票代码,股票简称,营业收入,营业收入_同比增长,营业收入_季度环比增长,销售毛利率
2018-01-12T00:00:00,962118316.9,11.15125407,43.2525,"""-""",,3.13027555,0.4553,"""-""",603766,隆鑫通用,10569974219.57,24.59841326,30.7138,19.25022903
2018-01-10T00:00:00,1001073000.0,12.1313712,-7.8854,"""-""",,5.01489193,0.54,"""-""",600908,无锡银行,2856865000.0,13.2935234,-5.014,"""-"""
2018-01-09T00:00:00,91514718.11,13.97530297,-12.43,"""-""",,2.76529854,0.31,"""-""",603668,天马科技,1162906272.37,37.84008036,10.2656,19.51207881
2018-03-05T00:00:00,6165465.65,-46.90726911,"""-""",6.86,不分配不转增,1.48674168,0.1,0.09851946,872054,广信新材,322151423.25,-13.37664794,"""-""",3.03193536
2018-03-05T00:00:00,-2046777.04,-225.59029358,"""-""",-17.72,不分配不转增,1.05234711,-0.2,-0.38152339,871647,福财股份,8548635.45,-43.78338249,"""-""",9.44195942
2018-03-05T00:00:00,30648725.65,109.71361366,"""-""",29.32,不分配不转增,1.71212407,0.44,-0.24074396,870614,精通世创,213514639.2,54.86794081,"""-""",32.25230223
2018-02-09T00:00:00,200750145.76,-24.44766869,"""-""",16.29,10派1.5,3.58255151,0.53,-0.47981417,830809,安达科技,1076370956.01,18.06217658,"""-""",32.49788116
2018-02-09T00:00:00,10768486.08,1862.71939776,"""-""",34.75,10派1.5,1.80936234,0.54,-0.24838893,430557,希芳阁,37694420.63,218.32872516,"""-""",43.29969493
2018-01-31T00:00:00,18034671.97,107.32107172,313.6007,6.76,不分配不转增,0.81227472,0.05,-1.35334608,600696,ST匹凸,175089263.7,246.99601569,-64.2819,13.10704233
2018-01-30T00:00:00,3023353.59,-23.07732474,"""-""",16.89,不分配不转增,3.65728304,0.38,0.12557003,838054,良品观,21060415.5,4.67947049,"""-""",45.91167439
2018-03-10T00:00:00,9076621.75,-4.8735114,83.5289,0.48,不分配不转增,2.20767421,0.0105,0.07714202,600207,安彩高科,1983925945.07,6.00916307,28.5646,12.07226331
2018-03-10T00:00:00,353341996.09,27.65187788,2.0002,17.44,10派2.5,4.91632987,0.8012,0.77531119,600197,伊力特,1918812697.07,13.34168876,38.3397,47.72771118
2018-03-10T00:00:00,140216258.28,26.70600085,-92.6399,5.79,10派2,5.62506246,0.3196,1.28766075,000026,飞亚达A,3345809703.98,11.75554656,-0.6801,40.62266634
2018-03-10T00:00:00,353341996.09,27.65187788,2.0002,17.44,10派2.5,4.91632987,0.8012,0.77531119,600197,伊力特,1918812697.07,13.34168876,38.3397,47.72771118
2018-03-10T00:00:00,140216258.28,26.70600085,-92.6399,5.79,10派2,5.62506246,0.3196,1.28766075,000026,飞亚达A,3345809703.98,11.75554656,-0.6801,40.62266634
2018-03-09T00:00:00,63198957.49,50.87599429,"""-""",7.44,不分配不转增,2.38459983,0.17,0.33497612,871214,盛利维尔,710159488.02,4.35297637,"""-""",26.66566398
2018-03-08T00:00:00,109177341.16,-2.4298336,-43.2429,12.41,10派11.5,9.7366608,1.02,0.55605726,603926,铁流股份,851941551.77,17.66402662,6.6154,31.61634424
2018-03-08T00:00:00,62191922.49,33.02706201,109.9529,9.88,10派1,6.93559388,0.65,-1.48754087,603903,中持股份,529293695.62,29.36648533,77.4675,29.47006198
2018-03-08T00:00:00,537499992.89,84.92900048,159.9495,34.16,10转10派2.3,6.32168651,1.2863,0.07029257,300450,先导智能,2176895329.22,101.75477453,165.471,41.14251239
2018-02-28T00:00:00,766255562.79,43.16865099,-116.7343,15.8,10派3.3,3.47166862,0.52,0.64951151,300146,汤臣倍健,3110795387.73,34.71823344,-11.939,67.07769708
2018-02-28T00:00:00,172530469.34,244.05011682,4.3429,5.18,10转10派0.35,6.62453075,0.3429,0.1796572,002341,新纶科技,2064424476.58,24.47918633,13.8684,27.38412495
2018-02-28T00:00:00,725653800.79,-40.1066538,37.8702,24.68,10派9,5.894998,1.35,1.07750477,300033,同花顺,1409698260.25,-18.68641,11.0015,89.99685531
2018-02-28T00:00:00,394634279.65,27.40698566,-63.0454,17.38,10派0.5,2.43014771,0.3911,0.44824866,002262,恩华药业,3393676955.99,12.45586088,4.1122,47.96705638
2018-02-28T00:00:00,118816656.25,625.39930083,-51.5826,12.3,10派0.37,3.27993028,0.36,0.44456404,300016,北陆药业,522538130.02,4.74631803,-23.2105,65.13003421
2018-02-13T00:00:00,12285030.22,-62.58481865,117.2121,22.27,不分配不转增,0.1336516,0.0268,0.0300473,400039,华圣5,259596469.24,-33.79280763,88.5944,17.11169562
2018-02-13T00:00:00,449404770.84,575.03570956,-21.739,52.67,10转6派10,9.2815195,3.91,-0.78425548,300618,寒锐钴业,1464896612.27,97.15611731,11.3557,48.89731507
2018-02-13T00:00:00,222403797.35,17.73883379,70.4786,15.18,10转4派2.5,5.92158425,0.78,0.58776411,603626,科森科技,2164957830.68,66.17993992,2.1401,29.32985844
2018-02-13T00:00:00,517539883.72,62.8452623,96.468,4.83,10派0.2,1.24417665,0.06,0.02003615,603077,和邦生物,4737645967.59,36.82528348,12.179,25.38803478
2018-02-13T00:00:00,74092782.6,21.61063034,28.6229,5.58,10派0.13,2.66156775,0.1451,0.13007373,002644,佛慈制药,501139716.54,37.95794592,71.3808,29.74287815
2018-01-09T00:00:00,624177539.02,324.60094006,-72.7696,"""-""",,6.34914799,0.5771,"""-""",600549,厦门钨业,14269499838.51,67.31761481,4.1733,21.78624744
2018-01-04T00:00:00,1267228000.0,21.78970788,15.7738,"""-""",,4.70027957,0.57,"""-""",601128,常熟银行,4948480000.0,10.57843358,5.8026,"""-"""
-,1457876316.53,"""-""","""-""","""-""",,"""-""","""-""","""-""",002460,赣锋锂业,4383446140.42,"""-""","""-""","""-"""
2018-03-05T00:00:00,10511896.54,483.75328535,"""-""",36.36,不分配不转增,1.65840375,0.53,-0.04237954,839449,华电建设,90765864.76,59.0495257,"""-""",21.04901035
2018-03-05T00:00:00,19700816.43,96.23313603,"""-""",17.07,10派1,5.78997033,0.69,0.16850853,837665,金芙蓉,260448405.58,276.1964141,"""-""",27.46833119
2018-03-05T00:00:00,-7738353.71,-82.30109683,"""-""",-25.5,不分配不转增,2.0440081,-0.46,-0.25636865,836477,元延医药,3266641.5,-42.82487378,"""-""",38.15755754
2018-03-05T00:00:00,14064239.44,49.43265036,"""-""",10.26,不分配不转增,1.73999836,0.17,0.30157941,833308,德威股份,202263256.3,56.53055057,"""-""",20.43853941
2018-03-05T00:00:00,138892340.39,6.4985449,-50.5156,"""-""",,4.18710483,0.46,"""-""",603648,畅联股份,1150704482.65,-1.5057192,-7.8425,26.22206959
2018-02-09T00:00:00,14841831.69,17.56363311,"""-""",14.49,不分配不转增,2.04471144,0.28,0.08641419,430592,凯德股份,373014242.62,18.06691076,"""-""",14.21420871
2018-02-09T00:00:00,281818592.13,21.43627428,12.2388,14.67,10转8派3,6.30823003,0.72,0.83674761,300476,胜宏科技,2442144689.86,34.35393144,1.5001,25.96812252
2018-02-09T00:00:00,661948769.32,36.52581112,-13.8042,15.99,10派8,26.01719266,3.89,2.24197431,000661,长春高新,4102261578.1,41.58228838,38.8744,81.943854
2018-02-09T00:00:00,2539526618.18,281.40348358,19.7664,67.67,10派16,3.67317157,1.92,1.92568803,600507,方大特钢,13944749595.2,56.26506564,-0.9693,32.03442376
2018-01-30T00:00:00,53047379.66,146.32247104,"""-""",25.69,不分配不转增,4.16078653,0.9473,-1.13019884,835770,有方科技,498969249.87,52.10735907,"""-""",23.45213057
2018-01-30T00:00:00,44410428.0,63.1467038,"""-""",33.3,不分配不转增,3.02471946,0.89,2.1880302,834779,美瑞新材,526374924.4,57.3560925,"""-""",18.18206073
2018-01-30T00:00:00,115851719.75,15.43294982,-18.3851,16.17,10派1,3.77092645,0.58,0.51137481,002793,东音股份,828044036.13,29.9101973,5.3788,30.4599388
2018-01-30T00:00:00,140280141.21,69.0504467,-0.5056,15.91,不分配不转增,1.72388159,0.2657,-0.00749847,300320,海达股份,1291652918.33,50.93848422,12.5052,28.90225738
2018-01-30T00:00:00,2649609000.0,15.25451081,-64.5115,"""-""",,2.76155407,"""-""","""-""",601018,宁波港,18106692000.0,10.91165146,2.1893,25.41218462
2018-01-30T00:00:00,1762005319.29,-15.88441012,540.5864,"""-""",,7.54786246,0.67,"""-""",600649,城投控股,3214784579.14,-66.0763378,369.6124,28.93761
2018-03-09T00:00:00,63198957.49,50.87599429,"""-""",7.44,不分配不转增,2.38459983,0.17,0.33497612,871214,盛利维尔,710159488.02,4.35297637,"""-""",26.66566398
2018-03-09T00:00:00,45976218.34,34.84308429,"""-""",17.49,不分配不转增,1.4295948,0.23,0.39887367,871172,临涣水务,125418873.23,14.23345901,"""-""",59.73494272
2018-03-09T00:00:00,10524826.8,77.06045492,"""-""",42.46,不分配不转增,2.00342362,0.7,0.27297838,870537,读行学堂,56506572.86,25.38600951,"""-""",44.25927021
2018-03-09T00:00:00,5411136.77,84.23424,"""-""",17.3,不分配不转增,1.68211718,0.27,0.23778964,870197,小星科技,34102141.68,22.62180371,"""-""",33.01075292
2018-03-09T00:00:00,22350517.62,-21.65857078,"""-""",52.46,不分配不转增,2.35190732,1.0803,1.15101374,839646,极限网络,135170098.54,5.49120132,"""-""",29.77903338
2018-03-09T00:00:00,45976218.34,34.84308429,"""-""",17.49,不分配不转增,1.4295948,0.23,0.39887367,871172,临涣水务,125418873.23,14.23345901,"""-""",59.73494272
2018-03-09T00:00:00,10524826.8,77.06045492,"""-""",42.46,不分配不转增,2.00342362,0.7,0.27297838,870537,读行学堂,56506572.86,25.38600951,"""-""",44.25927021
2018-03-09T00:00:00,5411136.77,84.23424,"""-""",17.3,不分配不转增,1.68211718,0.27,0.23778964,870197,小星科技,34102141.68,22.62180371,"""-""",33.01075292
2018-03-09T00:00:00,22350517.62,-21.65857078,"""-""",52.46,不分配不转增,2.35190732,1.0803,1.15101374,839646,极限网络,135170098.54,5.49120132,"""-""",29.77903338
2018-03-09T00:00:00,2212651.48,-28.23511764,"""-""",3.57,10派0.6,1.21082115,0.04,-0.06493746,838927,国文股份,41591062.4,-0.64074082,"""-""",25.90968818
2018-03-09T00:00:00,-5295882.14,-311.11182648,"""-""",-6.01,不分配不转增,0.97932326,-0.06,-0.31604465,838603,车工股份,214929780.66,42.85625294,"""-""",8.03287558
2018-03-08T00:00:00,80410401.92,13.59513789,-95.135,11.64,10派1.8,3.41819724,0.38,0.15500011,603311,金海环境,522069223.65,6.96448204,-0.4911,35.67399338
2018-03-08T00:00:00,227898176.94,40.11921806,49.3161,7.63,10派3,8.4770576,0.634,1.43279424,002391,长青股份,2245305884.69,22.50544074,49.208,26.72771267
2018-03-08T00:00:00,205483203.04,1.36778405,33.4439,12.16,10转5派4.5,5.25478428,0.61,0.82592546,002014,永新股份,2008242605.84,5.4641933,6.3106,22.70460639
2018-03-08T00:00:00,394900713.81,34.92545706,30.4923,10.23,10派3,8.96356343,0.879,0.78982492,000708,大冶特钢,10227069643.11,59.98077646,11.4471,11.55588478
2018-03-08T00:00:00,33532832.57,129.05872951,508.0887,8.24,不分配不转增,1.78386133,0.14,-0.17012043,600071,凤凰光学,794493004.29,5.99568723,5.0283,13.32484385
2018-03-08T00:00:00,371356727.21,3.40964952,122.9061,6.9,10转4派1.8,7.9700266299999996,0.5358,0.50967219,600284,浦东建设,3261833528.99,28.53849745,125.8808,12.59026631
2018-03-08T00:00:00,21740586.25,135.27074977,607.3065,30.08,不分配不转增,0.65101861,0.17,-0.33362005,000803,*ST金宇,302100041.75,313.90229013,4470.2651,33.19052693
2018-02-28T00:00:00,20172331.05,18.47776441,-111.9466,2.35,不分配不转增,1.02310047,0.0236,0.12884673,002162,悦心健康,900219675.7,15.7260148,-6.1446,34.61038134
2018-02-28T00:00:00,341274033.02,-4.97239233,2.2321,10.64,10派2,4.90254191,0.44,0.57759635,002138,顺络电子,1987557913.8,14.47359991,3.7607,33.47757063
2018-02-28T00:00:00,91958908.37,8.21809745,10.852,7.24,10派1,3.20159482,0.1816,0.36011094,002084,海鸥住工,2070648154.2,15.90126535,3.2289,21.32826957
2018-02-28T00:00:00,117751570.5,108.39087232,415.5012,16.41,不分配不转增,1.12980047,0.15,-1.46742193,000410,沈阳机床,4189236907.84,-32.90557189,14.188,25.87828508
2018-02-13T00:00:00,22167962.73,10.22186896,717.3104,1.78,不分配不转增,3.24050101,0.06,-0.08078388,002459,天业通联,356912322.43,10.5803791,77.0464,22.96841644
2018-02-13T00:00:00,195790204.51,76.92555765,52.9999,11.22,10派0.36,1.61988958,0.1779,-1.24422225,000838,财信发展,1803479373.79,5.09251948,391.5607,23.90520855
2018-02-13T00:00:00,263026789.47,2.23578225,-52.084,12.87,10派2.5,4.62394437,0.55,0.57268942,300204,舒泰神,1387885910.49,-1.09961914,-19.4428,94.4549525
2018-02-13T00:00:00,354418061.19,72.36437325,-10.381,16.27,10派0.4,2.43895446,0.3616,0.0875697,002245,澳洋顺昌,3639338335.23,86.31573876,8.2609,24.01254295
2018-02-13T00:00:00,-420581661.94,-2108.29156382,-80.4132,"""-""",不分配不转增,-0.45688577,-0.7664,-0.26778112,000737,*ST南风,1872659775.83,-12.2957045,-21.2034,19.78934514
2018-02-13T00:00:00,3620418597.08,5267.64605144,-0.3709,46.62,10派19,5.42410664,2.11,1.93365925,600516,方大炭素,8350476104.76,248.62044225,-8.6258,76.58596007
2018-03-05T00:00:00,296656658.57,41.35269701,100.5515,15.99,10转4.8派4.2,10.1322575,1.42,1.37241741,603018,中设集团,2776259948.91,39.42414876,93.1235,31.67910972
2018-03-05T00:00:00,668548193.25,41.20497438,71.1487,12.06,10转10派2.47,11.12838749,1.27,2.0600816,002745,木林森,8168725597.35,47.97086641,3.353,21.0180865
2018-03-03T00:00:00,204984864.14,-48.19292764,-77.2523,1.57,10派1,4.59306338,0.0741,0.1589088,000536,华映科技,4889052084.06,10.21325915,8.573,11.8690821
2018-03-03T00:00:00,86280090.72,-20.13941819,48.3143,4.192,不分配不转增,4.62369074,0.19,-0.27358187,600830,香溢融通,1121952153.31,-50.08797212,61.8539,21.11697269
2018-03-03T00:00:00,255541980.85,128.00655504,132.59,10.72,10派0.8,3.60901615,0.37,0.69236603,000818,方大化工,3400920321.33,30.52332471,26.077,22.55605377
2018-02-08T00:00:00,-227171.55,-136.0927183,"""-""",-0.44,10转8.182889送1.589994,1.89753977,-0.01,-0.26417371,838877,水木环保,25977093.07,29.13453242,"""-""",54.32400966
2018-02-08T00:00:00,19148597.05,104.10668097,"""-""",67.22,10送10派8,3.77588262,1.9,1.07605332,837564,创志科技,67498984.55,33.89562851,"""-""",56.5456131
2018-01-30T00:00:00,254196034.29,13.22262603,-33.3381,16.32,10派5,2.77989297,0.4384,0.23982985,600829,人民同泰,8008880952.5,-11.06736443,-20.7988,11.60350585
2018-01-27T00:00:00,314222399.37,22.15164463,-9.7956,19.07,10转3派1.5,4.84595993,0.8131,-0.55392323,603707,健友股份,1112726003.22,91.21860682,9.5608,46.37634079
2018-01-27T00:00:00,1034692266.3,2.42252528,9.9818,"""-""",,7.23957692,0.86,"""-""",601966,玲珑轮胎,13913309412.86,32.28335241,0.3653,23.32159091
2018-03-09T00:00:00,2212651.48,-28.23511764,"""-""",3.57,10派0.6,1.21082115,0.04,-0.06493746,838927,国文股份,41591062.4,-0.64074082,"""-""",25.90968818
2018-03-09T00:00:00,-5295882.14,-311.11182648,"""-""",-6.01,不分配不转增,0.97932326,-0.06,-0.31604465,838603,车工股份,214929780.66,42.85625294,"""-""",8.03287558
2018-03-09T00:00:00,10213246.77,45.66235545,"""-""",28.62,不分配不转增,1.60212632,0.41,-0.85599272,836281,鸿盛华,172465178.24,48.37824612,"""-""",19.24684549
2018-03-09T00:00:00,67913340.82,124.8526526,"""-""",52.49,不分配不转增,3.07697394,1.38,0.48514784,835053,帝尔激光,165412631.46,114.92284507,"""-""",65.88236963
2018-03-09T00:00:00,10213246.77,45.66235545,"""-""",28.62,不分配不转增,1.60212632,0.41,-0.85599272,836281,鸿盛华,172465178.24,48.37824612,"""-""",19.24684549
2018-03-09T00:00:00,67913340.82,124.8526526,"""-""",52.49,不分配不转增,3.07697394,1.38,0.48514784,835053,帝尔激光,165412631.46,114.92284507,"""-""",65.88236963
2018-03-09T00:00:00,12900107.82,-53.39557615,"""-""",5.66,不分配不转增,2.82331376,0.16,0.64436482,834563,丰盛光电,578816711.19,17.93150276,"""-""",11.83626927
2018-03-09T00:00:00,10802487.44,-1.59661157,"""-""",15.35,10派3,2.06479951,0.31,0.36132474,834194,实邑科技,69747186.43,98.51209575,"""-""",34.07170499
2018-03-07T00:00:00,21376111.96,70.3367409,"""-""",50.75,10派8.35,2.51673953,1.1876,1.29822067,872000,科美华,67898727.51,28.38951815,"""-""",75.54680145
2018-03-07T00:00:00,6278713.94,367.52959822,"""-""",13.11,不分配不转增,1.68992147,0.21,-0.30274661,836663,金牛物联,65264529.53,281.35294837,"""-""",36.06477669
2018-03-07T00:00:00,10324556.93,-17.15820102,"""-""",4.23,不分配不转增,5.84808781,0.25,0.20346552,836091,金联星,492902986.86,9.93793676,"""-""",10.17494338
2018-03-07T00:00:00,25351972.33,23.29062581,"""-""",14.31,不分配不转增,3.27286151,0.44,0.35441467,835427,凯丰新材,438033891.79,16.89103264,"""-""",23.32928877
2018-03-07T00:00:00,504495064.39,-5.23716373,-61.018,10.45,10派13.19,7.6353076,0.782,1.80264754,200022,深赤湾B,2456218834.63,3.13818835,-13.5451,41.16045255
2018-02-28T00:00:00,711511011.43,238.75669396,13.3194,8.39,10派0.2,2.21997461,0.18,0.35497512,000683,远兴能源,10303946253.58,12.784685,-19.6544,30.60258837
2018-02-28T00:00:00,92464659.4,2809.30284736,73.8493,92.96,不分配不转增,1.38370125,0.8781,-1.49165939,600793,宜宾纸业,1157964829.79,160.28728975,52.8494,8.9830646
2018-02-28T00:00:00,18975034.87,623.44687194,132.1207,12.48,不分配不转增,1.26215219,0.15,-0.00610275,600753,东方银星,346233448.05,1051.57590645,-26.6078,5.1783743
2018-02-28T00:00:00,29462410.92,120.78320889,222.5212,"""-""",不分配不转增,0.07924058,0.1002,-1.1324362,000953,*ST河化,220881635.31,-44.54775956,-73.0696,-1.93916315
2018-02-27T00:00:00,43941842.57,0.18729677,"""-""",19.41,,2.56,0.46,0.52475011,835486,国安达,191950609.53,13.76312865,"""-""",56.5538711
2018-02-13T00:00:00,3200349431.1,804.73028043,37.5919,36.8,10派0.5,2.62538567,0.7856,0.53555871,600282,南钢股份,37600664145.81,55.54266266,4.1073,16.34150507
2018-02-13T00:00:00,4120919497.41,490.54675342,-4.0804,49.69,不分配不转增,3.4313976,1.3665,1.39736219,000932,华菱钢铁,76656361882.46,53.60199715,-2.6376,13.81545177
2018-02-12T00:00:00,11051210.17,68.36092135,"""-""",30.26,不分配不转增,4.20404421,1.11,1.35047456,871599,蓝海豚,55430837.91,15.1361911,"""-""",51.12531185
2018-02-12T00:00:00,-10075993.95,-1.0922187,"""-""",-51.03,不分配不转增,6.01541534,-3.73,4.19368553,870070,海融医药,8500738.12,227.64479152,"""-""",87.96313596
2018-02-12T00:00:00,4057562.55,194.11712921,"""-""",1.98,不分配不转增,1.04143863,0.02,0.14219414,838328,长成新能,672377020.08,58.43376334,"""-""",5.27922137
2018-02-12T00:00:00,116383515.44,49.76113232,"""-""",12.12,不分配不转增,2.47328932,0.28,0.45036055,833677,芯能科技,936385532.93,-18.47523438,"""-""",23.43992413
2018-03-02T00:00:00,4251857.8,12.55101641,"""-""",14.58,10转3.6,1.83998845,0.2,-0.51676575,871733,兄弟文仪,143294253.76,83.9032827,"""-""",18.50232489
2018-03-02T00:00:00,110279459.19,338.57118354,"""-""",23.21,10派0.89,4.68967903,0.99,1.32791108,834195,华清飞扬,437295831.79,4.27262512,"""-""",94.50761604
2018-03-02T00:00:00,49905464.76,71.83521329,"""-""",26.95,10派3,3.14487669,0.76,0.1193259,430373,捷安高科,217177082.76,36.00320503,"""-""",55.12098098
2018-03-02T00:00:00,93622401.91,2.390226,2.8025,7.58,10派2.5,5.57658332,0.41,0.32292494,603615,茶花股份,720126315.04,7.38176587,-1.8613,29.8997953
2018-02-08T00:00:00,46020136.11,39.70762105,"""-""",25.08,不分配不转增,4.47398718,0.85,-0.00653422,836262,科源制药,239445276.15,33.38265859,"""-""",36.71819415
2018-02-08T00:00:00,6790728.68,-83.08849358,"""-""",1.44,不分配不转增,1.70345417,0.02,0.61804499,834277,天风期货,103380829.59,-30.16905702,"""-""","""-"""
2018-02-08T00:00:00,42248863.96,29.1660589,"""-""",23.89,10派2,3.21742596,0.7,0.05830514,831647,联瑞新材,210960245.69,37.31468101,"""-""",41.26357769
2018-02-08T00:00:00,249892.1,-61.33366106,"""-""",1.0,不分配不转增,1.30618684,0.013,0.20577503,830941,明硕股份,135443320.92,22.2962598,"""-""",6.47595029
2018-01-27T00:00:00,70286916.92,13.83506868,-56.8092,"""-""",,4.74125229,0.18,"""-""",600592,龙溪股份,891822267.99,45.69379639,-14.5527,28.46498699
2018-01-26T00:00:00,75081503.03,124.04149567,"""-""",23.87,10派10,6.22493598,1.33,2.26198745,831475,春晖智控,620627026.07,75.32406721,"""-""",27.74453354
2018-01-26T00:00:00,45352224.01,39.9424161,"""-""",23.2,10派3,3.65508933,0.8,0.55962285,430198,微创光电,150638009.89,30.2107326,"""-""",56.7544021
2018-01-26T00:00:00,108331473.89,18.55635905,-31.9049,"""-""",,1.9284641,0.29,"""-""",603363,傲农生物,4903236399.49,-1.51119099,21.0073,18.88901745
2018-01-26T00:00:00,144889399.85,44.76119126,38.0098,"""-""",,3.26339038,0.4521,"""-""",603027,千禾味业,953334077.42,23.67133488,25.9246,43.28083281
2018-03-09T00:00:00,12900107.82,-53.39557615,"""-""",5.66,不分配不转增,2.82331376,0.16,0.64436482,834563,丰盛光电,578816711.19,17.93150276,"""-""",11.83626927
2018-03-09T00:00:00,10802487.44,-1.59661157,"""-""",15.35,10派3,2.06479951,0.31,0.36132474,834194,实邑科技,69747186.43,98.51209575,"""-""",34.07170499
2018-03-09T00:00:00,53495504.17,60.76057543,"""-""",16.85,不分配不转增,1.90871888,0.3,0.16709954,834021,流金岁月,423371881.66,10.27147728,"""-""",22.6248357
2018-03-09T00:00:00,189993396.83,1.56678451,"""-""",16.49,10派1.5,3.41370859,0.52,0.67065544,833656,确成硅化,1065962886.52,32.7352942,"""-""",38.1153854
2018-03-09T00:00:00,205956703.41,28.9284515,"""-""",12.12,不分配不转增,4.90086961,0.57,0.08328753,832899,景津环保,2210529514.27,43.1411147,"""-""",30.69958657
2018-03-09T00:00:00,9214780.33,-10.17784026,"""-""",5.71,10派2,3.15639126,0.18,0.41463113,832263,美亚高新,120618764.43,17.50508869,"""-""",20.92389357
2018-03-09T00:00:00,53495504.17,60.76057543,"""-""",16.85,不分配不转增,1.90871888,0.3,0.16709954,834021,流金岁月,423371881.66,10.27147728,"""-""",22.6248357
2018-03-09T00:00:00,189993396.83,1.56678451,"""-""",16.49,10派1.5,3.41370859,0.52,0.67065544,833656,确成硅化,1065962886.52,32.7352942,"""-""",38.1153854
2018-03-09T00:00:00,205956703.41,28.9284515,"""-""",12.12,不分配不转增,4.90086961,0.57,0.08328753,832899,景津环保,2210529514.27,43.1411147,"""-""",30.69958657
2018-03-09T00:00:00,9214780.33,-10.17784026,"""-""",5.71,10派2,3.15639126,0.18,0.41463113,832263,美亚高新,120618764.43,17.50508869,"""-""",20.92389357
2018-03-09T00:00:00,52410236.46,25.19745446,"""-""",13.57,不分配不转增,4.99310255,0.65,0.44149047,831274,瑞可达,420364010.82,36.69951009,"""-""",33.08585052
2018-03-09T00:00:00,345898.93,138.66603769,"""-""",2.11,不分配不转增,1.31049,0.03,0.11599555,830953,惠当家,7746034.96,28.52965864,"""-""",52.47404809
2018-03-07T00:00:00,393933532.11,92.16371587,11.8296,7.63,10派0.2,4.77857002,0.25,0.11019927,300459,金科文化,1396270938.94,56.08445058,-60.5599,45.22632942
2018-03-07T00:00:00,155923462.57,-5.72487302,46.5487,9.74,10转10派11,12.12918463,1.15,1.25980468,002812,创新股份,1220269977.91,6.46502632,26.9151,26.8649892
2018-03-07T00:00:00,68612961.64,-32.02999695,-51.4775,7.08,10转4派1,4.28619179,0.31,0.48431214,603977,国泰集团,565306857.98,19.79343966,13.7216,42.53813556
2018-03-07T00:00:00,60579628.04,4.29070184,62.8237,9.43,10派1.3,7.14653709,0.6489,1.02809735,300505,川金诺,799813584.75,23.65615555,15.8659,31.44935242
2018-03-07T00:00:00,110369099.17,13.73658267,10.2742,6.43,10派5,4.40642466,0.2671,0.1697054,300041,回天新材,1515257952.62,33.90448831,6.6457,27.2581986
2018-03-07T00:00:00,30614646.48,252.33224752,183.5935,2.55,不分配不转增,2.58783758,0.07,0.13261618,002012,凯恩股份,1028390122.63,9.10488459,22.1849,24.46771743
2018-02-27T00:00:00,41394294.82,27.12546245,"""-""",29.04,10派1.48633,2.95162856,0.75,1.10255562,834765,美之高,458338476.64,14.17774117,"""-""",30.52425857
2018-02-27T00:00:00,47484181.87,58.01065535,"""-""",23.19,10派1.5,2.912881,0.62,0.50074779,430512,芯朋微,274490663.1,19.585953,"""-""",36.36992701
2018-02-27T00:00:00,112675192.74,-17.79303447,-52.7599,5.45,10派2,6.44077847,0.338,-0.07906898,002661,克明面业,2269383064.64,4.89301761,15.8711,22.78580141
2018-02-27T00:00:00,85594136.0,163.32822686,-89.4168,3.12,不分配不转增,1.41413113,0.0433,0.01606742,000420,吉林化纤,2197822695.2,57.60432707,-2.3256,11.68119173
2018-02-26T00:00:00,13876664.64,6.271178,"""-""",32.49,10送10派1,2.48271093,0.69,-0.35807776,839780,仟客莱,169114287.9,22.91500039,"""-""",21.31215766
2018-02-26T00:00:00,10141509.3,-19.84596469,"""-""",25.58,不分配不转增,2.16108742,0.51,0.48670593,836961,西磁磁业,62966094.5,7.03312473,"""-""",38.88362814
2018-02-12T00:00:00,311770655.32,6.67980359,"""-""",9.85,不分配不转增,6.55733295,0.62,1.4727468,833368,江苏新能,1417696580.48,23.73088983,"""-""",40.58884818
2018-02-12T00:00:00,1475100.85,106.44274455,"""-""",4.47,不分配不转增,0.75972254,0.03,-0.44704565,833109,灵犀金融,318908826.83,350.88874204,"""-""",8.55240585
2018-02-12T00:00:00,17096332.57,89.12482532,"""-""",27.34,不分配不转增,2.95105515,0.69,-0.8596251,832193,宏晶科技,113987601.56,91.97022458,"""-""",38.79552463
2018-02-12T00:00:00,44255837.58,-10.74227592,"""-""",11.37,不分配不转增,5.26530115,0.57,0.50907451,832089,禾昌聚合,505088911.16,16.69183112,"""-""",19.82966401
2018-02-12T00:00:00,47986990.04,57.26981565,"""-""",35.34,10派7,2.78632705,0.83,1.65685618,832086,现在支付,252287287.09,108.73143944,"""-""",40.55008686
2018-03-02T00:00:00,320086000.0,106.83075129,932.7223,-1290.51,不分配不转增,1.87586743,0.04,0.05671461,601005,重庆钢铁,13236840000.0,199.8218307,38.027,3.21588838
2018-03-02T00:00:00,103477134.3,148.57473777,26.9707,7.21,10派2.4,4.88879488,0.345,0.94470366,601007,金陵饭店,938412720.82,12.43176768,0.4512,59.73762295
2018-03-01T00:00:00,58916792.68,101.57903035,"""-""",19.04,不分配不转增,1.59840685,0.27,0.24012087,838982,阳光中科,1224553995.57,501.46631827,"""-""",9.00823155
2018-03-01T00:00:00,-3820247.09,-264.28458913,"""-""",-24.38,不分配不转增,0.77124052,-0.25,0.0510805,835631,培根文化,27760440.58,-1.73986127,"""-""",6.75518486
